time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,shortwave_radiation_sum,city,lat,lon,year,month,day,season,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust
2019-11-24,22.8,11.9,16.8,23.4,8.2,16.4,87,1.2,1.2,28.6,60.5,5541.4,5.75,苏州,31.2989,120.5853,2019,11,24,autumn,,,,,,,
2019-11-25,11.6,5.7,8.9,7.1,2.7,4.7,67,0.5,0.5,24.5,45.7,0.0,2.82,苏州,31.2989,120.5853,2019,11,25,autumn,,,,,,,
2019-11-26,13.1,4.9,8.6,10.3,1.6,5.8,72,1.4,1.4,11.2,22.7,25200.0,8.96,苏州,31.2989,120.5853,2019,11,26,autumn,,,,,,,
2019-11-27,8.7,7.5,8.1,6.2,4.1,5.1,89,9.2,9.2,19.1,37.4,0.0,2.16,苏州,31.2989,120.5853,2019,11,27,autumn,,,,,,,
2019-11-28,10.2,5.3,7.8,5.9,1.2,3.8,66,0.1,0.1,18.6,34.2,20445.7,8.37,苏州,31.2989,120.5853,2019,11,28,autumn,,,,,,,
2019-11-29,12.4,4.1,8.2,8.9,0.4,4.7,68,0.0,0.0,15.6,32.8,19074.38,7.0,苏州,31.2989,120.5853,2019,11,29,autumn,,,,,,,
2019-11-30,12.6,8.7,11.0,12.1,6.6,9.6,85,7.2,7.2,11.0,22.3,0.0,2.37,苏州,31.2989,120.5853,2019,11,30,autumn,,,,,,,
2019-12-01,11.1,6.2,8.7,10.7,1.7,5.1,84,4.4,4.4,25.1,49.0,0.0,3.63,苏州,31.2989,120.5853,2019,12,1,winter,,,,,,,
2019-12-02,10.1,2.5,5.4,5.5,-1.6,1.1,63,0.0,0.0,18.4,34.6,35415.75,12.73,苏州,31.2989,120.5853,2019,12,2,winter,,,,,,,
2019-12-03,9.4,-1.0,4.2,5.6,-5.1,0.6,66,0.0,0.0,12.6,29.2,35172.59,12.55,苏州,31.2989,120.5853,2019,12,3,winter,,,,,,,
2019-12-04,12.1,0.9,5.7,8.2,-2.9,2.3,68,0.0,0.0,11.7,25.2,35179.9,12.56,苏州,31.2989,120.5853,2019,12,4,winter,,,,,,,
2019-12-05,13.1,0.9,7.1,8.7,-3.0,3.4,65,0.0,0.0,15.0,30.2,33346.69,11.51,苏州,31.2989,120.5853,2019,12,5,winter,,,,,,,
2019-12-06,10.2,1.6,6.3,5.5,-2.2,2.2,69,0.0,0.0,19.8,40.3,34883.89,11.66,苏州,31.2989,120.5853,2019,12,6,winter,,,,,,,
